timestamp_utc,experiment_id,label,namespace,pod_name,cpu_millicores,memory_mib,restart_count,phase,ready,node,collection_error
2026-07-23T18:18:46.251420+00:00,NODE-02,node_failure,seminar,predictive-app-788cd796db-kg6k9,0.662,32.246,4,Running,True,seminar-lab-control-plane,
2026-07-23T18:18:51.715111+00:00,NODE-02,node_failure,seminar,predictive-app-788cd796db-kg6k9,0.662,32.246,4,Running,True,seminar-lab-control-plane,
2026-07-23T18:18:57.210491+00:00,NODE-02,node_failure,seminar,predictive-app-788cd796db-kg6k9,0.662,32.246,4,Running,True,seminar-lab-control-plane,
2026-07-23T18:19:02.787291+00:00,NODE-02,node_failure,seminar,predictive-app-788cd796db-kg6k9,0.662,32.246,4,Running,True,seminar-lab-control-plane,
2026-07-23T18:19:08.214186+00:00,NODE-02,node_failure,seminar,predictive-app-788cd796db-kg6k9,0.662,32.246,4,Running,True,seminar-lab-control-plane,
2026-07-23T18:19:13.831822+00:00,NODE-02,node_failure,seminar,predictive-app-788cd796db-kg6k9,0.662,32.246,4,Running,True,seminar-lab-control-plane,
2026-07-23T18:19:19.302321+00:00,NODE-02,node_failure,seminar,predictive-app-788cd796db-kg6k9,0.78,32.246,4,Running,True,seminar-lab-control-plane,
2026-07-23T18:19:26.481764+00:00,NODE-02,node_failure,seminar,predictive-app-788cd796db-kg6k9,0.78,32.246,4,Running,True,seminar-lab-control-plane,
2026-07-23T18:19:33.577693+00:00,NODE-02,node_failure,seminar,predictive-app-788cd796db-kg6k9,0.78,32.246,4,Running,True,seminar-lab-control-plane,
2026-07-23T18:19:39.041728+00:00,NODE-02,node_failure,seminar,predictive-app-788cd796db-kg6k9,0.78,32.246,4,Running,True,seminar-lab-control-plane,
2026-07-23T18:19:44.598803+00:00,NODE-02,node_failure,seminar,predictive-app-788cd796db-kg6k9,0.78,32.246,4,Running,True,seminar-lab-control-plane,
2026-07-23T18:19:50.127503+00:00,NODE-02,node_failure,seminar,predictive-app-788cd796db-kg6k9,84.241,33.254,4,Running,True,seminar-lab-control-plane,
2026-07-23T18:19:55.534848+00:00,NODE-02,node_failure,seminar,predictive-app-788cd796db-kg6k9,84.241,33.254,4,Running,True,seminar-lab-control-plane,
2026-07-23T18:20:01.397160+00:00,NODE-02,node_failure,seminar,predictive-app-788cd796db-kg6k9,173.859,33.301,4,Running,True,seminar-lab-control-plane,
2026-07-23T18:20:07.321620+00:00,NODE-02,node_failure,seminar,predictive-app-788cd796db-kg6k9,173.859,33.301,4,Running,True,seminar-lab-control-plane,
2026-07-23T18:20:13.166653+00:00,NODE-02,node_failure,seminar,predictive-app-788cd796db-kg6k9,173.859,33.301,4,Running,True,seminar-lab-control-plane,
2026-07-23T18:20:18.616353+00:00,NODE-02,node_failure,seminar,predictive-app-788cd796db-kg6k9,164.817,33.535,4,Running,True,seminar-lab-control-plane,
2026-07-23T18:20:24.105862+00:00,NODE-02,node_failure,seminar,predictive-app-788cd796db-kg6k9,164.817,33.535,4,Running,True,seminar-lab-control-plane,
2026-07-23T18:20:29.542483+00:00,NODE-02,node_failure,seminar,predictive-app-788cd796db-kg6k9,164.817,33.535,4,Running,True,seminar-lab-control-plane,
2026-07-23T18:20:35.024461+00:00,NODE-02,node_failure,seminar,predictive-app-788cd796db-kg6k9,161.956,33.055,4,Running,True,seminar-lab-control-plane,
2026-07-23T18:20:40.452503+00:00,NODE-02,node_failure,seminar,predictive-app-788cd796db-kg6k9,161.956,33.055,4,Running,True,seminar-lab-control-plane,
