timestamp_utc,experiment_id,label,namespace,pod_name,cpu_millicores,memory_mib,restart_count,phase,ready,node,collection_error,ready_numeric,elapsed_seconds,cpu_millicores_roll_5m_mean,cpu_millicores_roll_5m_std,cpu_millicores_roll_5m_min,cpu_millicores_roll_5m_max,cpu_millicores_roll_5m_range,cpu_millicores_roll_5m_delta,cpu_millicores_roll_15m_mean,cpu_millicores_roll_15m_std,cpu_millicores_roll_15m_min,cpu_millicores_roll_15m_max,cpu_millicores_roll_15m_range,cpu_millicores_roll_15m_delta,cpu_millicores_roll_30m_mean,cpu_millicores_roll_30m_std,cpu_millicores_roll_30m_min,cpu_millicores_roll_30m_max,cpu_millicores_roll_30m_range,cpu_millicores_roll_30m_delta,memory_mib_roll_5m_mean,memory_mib_roll_5m_std,memory_mib_roll_5m_min,memory_mib_roll_5m_max,memory_mib_roll_5m_range,memory_mib_roll_5m_delta,memory_mib_roll_15m_mean,memory_mib_roll_15m_std,memory_mib_roll_15m_min,memory_mib_roll_15m_max,memory_mib_roll_15m_range,memory_mib_roll_15m_delta,memory_mib_roll_30m_mean,memory_mib_roll_30m_std,memory_mib_roll_30m_min,memory_mib_roll_30m_max,memory_mib_roll_30m_range,memory_mib_roll_30m_delta,cpu_change_1m,memory_change_1m,memory_growth_rate_mib_per_min,failure_timestamp_utc,minutes_to_failure,failure_within_5m,failure_within_15m,failure_within_30m,failure_within_60m
2026-07-24T10:21:20.937016+0000,TS-HB-01,healthy,seminar,predictive-app-788cd796db-kg6k9,14.555,36.133,5,Running,True,seminar-lab-control-plane,,1,605.372939,15.0398,0.9696138200335215,13.692,16.387,2.6950000000000003,-1.8320000000000007,15.33290909090909,1.213302964079717,13.402,16.839,3.4369999999999994,-2.283999999999999,15.33290909090909,1.213302964079717,13.402,16.839,3.4369999999999994,-2.283999999999999,35.975,0.12745509012982825,35.867,36.133,0.26600000000000534,0.26600000000000534,36.04609090909091,0.20898388565344167,35.859,36.363,0.5039999999999978,-0.19899999999999807,36.04609090909091,0.20898388565344167,35.859,36.363,0.5039999999999978,-0.19899999999999807,0.8629999999999995,0.2540000000000049,0.25200035200679577,,,0,0,0,0
2026-07-24T10:22:21.877652+0000,TS-HB-01,healthy,seminar,predictive-app-788cd796db-kg6k9,16.363,36.129,5,Running,True,seminar-lab-control-plane,,1,666.313575,15.035000000000002,0.9629693660755764,13.692,16.363,2.6709999999999994,1.6790000000000003,15.418750000000001,1.1960284364651756,13.402,16.839,3.4369999999999994,-0.4759999999999991,15.418750000000001,1.1960284364651756,13.402,16.839,3.4369999999999994,-0.4759999999999991,36.0274,0.12613262860974134,35.867,36.133,0.26600000000000534,0.26200000000000045,36.053,0.20139472022209054,35.859,36.363,0.5039999999999978,-0.20300000000000296,36.053,0.20139472022209054,35.859,36.363,0.5039999999999978,-0.20300000000000296,1.8079999999999998,-0.0040000000000048885,-0.0039382588655670295,,,0,0,0,0
2026-07-24T10:23:22.300607+0000,TS-HB-01,healthy,seminar,predictive-app-788cd796db-kg6k9,14.993,36.625,5,Running,True,seminar-lab-control-plane,,1,726.73653,15.096799999999998,0.94826333895179,13.692,16.363,2.6709999999999994,-0.8879999999999999,15.386,1.154693698978884,13.402,16.839,3.4369999999999994,-1.8459999999999983,15.386,1.154693698978884,13.402,16.839,3.4369999999999994,-1.8459999999999983,36.179,0.24332365277548368,35.879,36.625,0.7460000000000022,0.4960000000000022,36.096999999999994,0.24631655680008044,35.859,36.625,0.7659999999999982,0.29299999999999926,36.096999999999994,0.24631655680008044,35.859,36.625,0.7659999999999982,0.29299999999999926,-1.3699999999999992,0.4960000000000022,0.4925280466670346,,,0,0,0,0
2026-07-24T10:24:23.077740+0000,TS-HB-01,healthy,seminar,predictive-app-788cd796db-kg6k9,16.768,36.387,5,Running,True,seminar-lab-control-plane,,1,787.513663,15.274200000000002,1.1416306583129232,13.692,16.768,3.0760000000000005,3.0760000000000005,15.484714285714286,1.1682290888698297,13.402,16.839,3.4369999999999994,-0.07099999999999795,15.484714285714286,1.1682290888698297,13.402,16.839,3.4369999999999994,-0.07099999999999795,36.2306,0.2543553419922702,35.879,36.625,0.7460000000000022,0.5080000000000027,36.117714285714285,0.24882966881309382,35.859,36.625,0.7659999999999982,0.054999999999999716,36.117714285714285,0.24882966881309382,35.859,36.625,0.7659999999999982,0.054999999999999716,1.7750000000000004,-0.23799999999999955,-0.234956788764616,,,0,0,0,0
2026-07-24T10:25:23.554448+0000,TS-HB-01,healthy,seminar,predictive-app-788cd796db-kg6k9,15.219,36.367,5,Running,True,seminar-lab-control-plane,,1,847.990371,15.5796,0.8426087110871802,14.555,16.768,2.213000000000001,0.6639999999999997,15.467,1.1305610996315059,13.402,16.839,3.4369999999999994,-1.6199999999999992,15.467,1.1305610996315059,13.402,16.839,3.4369999999999994,-1.6199999999999992,36.328199999999995,0.18484415057016365,36.129,36.625,0.4960000000000022,0.23399999999999466,36.13433333333333,0.2483045620917122,35.859,36.625,0.7659999999999982,0.03499999999999659,36.13433333333333,0.2483045620917122,35.859,36.625,0.7659999999999982,0.03499999999999659,-1.5490000000000013,-0.020000000000003126,-0.019842349884523932,,,0,0,0,0
2026-07-24T10:26:24.141045+0000,TS-HB-01,healthy,seminar,predictive-app-788cd796db-kg6k9,15.348,36.133,5,Running,True,seminar-lab-control-plane,,1,908.576968,15.7382,0.6968516054369102,14.993,16.768,1.7750000000000004,-1.0149999999999988,15.367600000000001,1.0694577317500675,13.402,16.768,3.3660000000000014,-1.4139999999999997,15.4595625,1.0950400089009302,13.402,16.839,3.4369999999999994,-1.4909999999999979,36.328199999999995,0.18484415057016365,36.129,36.625,0.4960000000000022,0.0040000000000048885,36.12106666666667,0.24264060299591939,35.859,36.625,0.7659999999999982,-0.2149999999999963,36.13425,0.2404200750769397,35.859,36.625,0.7659999999999982,-0.19899999999999807,0.12900000000000134,-0.23399999999999466,-0.23173442139355804,,,0,0,0,0
2026-07-24T10:27:24.719932+0000,TS-HB-01,healthy,seminar,predictive-app-788cd796db-kg6k9,14.421,36.375,5,Running,True,seminar-lab-control-plane,,1,969.155855,15.349799999999998,0.7769657392703997,14.421,16.768,2.3470000000000013,-0.572000000000001,15.211533333333334,1.0244493068093807,13.402,16.768,3.3660000000000014,-2.3019999999999996,15.398470588235295,1.090088130147232,13.402,16.839,3.4369999999999994,-2.4179999999999993,36.3774,0.1557197482659333,36.133,36.625,0.49199999999999733,-0.25,36.12286666666667,0.2444110926742552,35.859,36.625,0.7659999999999982,0.5159999999999982,36.148411764705884,0.24002207222609911,35.859,36.625,0.7659999999999982,0.04299999999999926,-0.9270000000000014,0.24199999999999733,0.23968746735145266,,,0,0,0,0
2026-07-24T10:28:25.247814+0000,TS-HB-01,healthy,seminar,predictive-app-788cd796db-kg6k9,15.45,36.383,5,Running,True,seminar-lab-control-plane,,1,1029.683737,15.4412,0.7562199151040648,14.421,16.768,2.3470000000000013,-1.3180000000000014,15.126666666666665,0.9454009848853662,13.402,16.768,3.3660000000000014,2.048,15.401333333333334,1.0594409951584003,13.402,16.839,3.4369999999999994,-1.3889999999999993,36.32899999999999,0.09824052117128233,36.133,36.387,0.2539999999999978,-0.003999999999997783,36.157799999999995,0.2416320067099315,35.863,36.625,0.7620000000000005,0.020000000000003126,36.16144444444444,0.23936889759491303,35.859,36.625,0.7659999999999982,0.05100000000000193,1.029,0.008000000000002672,0.007930229575853329,,,0,0,0,0
2026-07-24T10:29:25.632588+0000,TS-HB-01,healthy,seminar,predictive-app-788cd796db-kg6k9,14.87,35.879,5,Running,True,seminar-lab-control-plane,,1,1090.068511,15.061599999999999,0.3754286083931234,14.421,15.45,1.029,-0.3490000000000002,15.224533333333333,0.8308421323505973,13.692,16.768,3.0760000000000005,0.5759999999999987,15.373368421052632,1.0379871822819957,13.402,16.839,3.4369999999999994,-1.9689999999999994,36.2274,0.1978783464657128,35.879,36.383,0.5040000000000049,-0.48799999999999955,36.12553333333334,0.24437617632567385,35.863,36.625,0.7620000000000005,0.015999999999998238,36.14657894736842,0.24137006219746715,35.859,36.625,0.7659999999999982,-0.45300000000000296,-0.5800000000000001,-0.5040000000000049,-0.5007884934702297,,,0,0,0,0
2026-07-24T10:30:26.137522+0000,TS-HB-01,healthy,seminar,predictive-app-788cd796db-kg6k9,14.63,35.887,5,Running,True,seminar-lab-control-plane,,1,1150.573445,14.9438,0.39921242465634316,14.421,15.45,1.029,-0.718,15.246933333333333,0.8097131563433771,13.692,16.768,3.0760000000000005,-0.8129999999999988,15.3362,1.0245949736359237,13.402,16.839,3.4369999999999994,-2.208999999999998,36.1314,0.221848236414005,35.879,36.383,0.5040000000000049,-0.24600000000000222,36.12713333333333,0.24272504792231497,35.867,36.625,0.7580000000000027,0.020000000000003126,36.1336,0.24196516278175503,35.859,36.625,0.7659999999999982,-0.4450000000000003,-0.23999999999999844,0.008000000000002672,0.007933237312516701,,,0,0,0,0
