timestamp_utc,experiment_id,label,namespace,pod_name,cpu_millicores,memory_mib,restart_count,phase,ready,node,collection_error
2026-07-22T17:04:05.781485+00:00,MEM-01,memory_pressure,seminar,predictive-app-6f4b57b64c-kwpsb,67.571,168.84,0,Running,True,seminar-lab-control-plane,
2026-07-22T17:04:11.886539+00:00,MEM-01,memory_pressure,seminar,predictive-app-6f4b57b64c-kwpsb,67.571,168.84,0,Running,True,seminar-lab-control-plane,
2026-07-22T17:04:18.403234+00:00,MEM-01,memory_pressure,seminar,predictive-app-6f4b57b64c-kwpsb,45.235,179.453,0,Running,True,seminar-lab-control-plane,
2026-07-22T17:04:25.245275+00:00,MEM-01,memory_pressure,seminar,predictive-app-6f4b57b64c-kwpsb,45.235,179.453,0,Running,True,seminar-lab-control-plane,
2026-07-22T17:04:32.372066+00:00,MEM-01,memory_pressure,seminar,predictive-app-6f4b57b64c-kwpsb,45.235,179.453,0,Running,True,seminar-lab-control-plane,
2026-07-22T17:04:38.423814+00:00,MEM-01,memory_pressure,seminar,predictive-app-6f4b57b64c-kwpsb,44.676,197.137,0,Running,True,seminar-lab-control-plane,
2026-07-22T17:04:43.990440+00:00,MEM-01,memory_pressure,seminar,predictive-app-6f4b57b64c-kwpsb,44.676,197.137,0,Running,True,seminar-lab-control-plane,
2026-07-22T17:04:49.757518+00:00,MEM-01,memory_pressure,seminar,predictive-app-6f4b57b64c-kwpsb,42.17,213.297,0,Running,True,seminar-lab-control-plane,
2026-07-22T17:04:55.356127+00:00,MEM-01,memory_pressure,seminar,predictive-app-6f4b57b64c-kwpsb,42.17,213.297,0,Running,True,seminar-lab-control-plane,
2026-07-22T17:05:00.926622+00:00,MEM-01,memory_pressure,seminar,predictive-app-6f4b57b64c-kwpsb,42.17,213.297,0,Running,True,seminar-lab-control-plane,
2026-07-22T17:05:06.503702+00:00,MEM-01,memory_pressure,seminar,predictive-app-6f4b57b64c-kwpsb,39.016,232.234,0,Running,True,seminar-lab-control-plane,
2026-07-22T17:05:12.119328+00:00,MEM-01,memory_pressure,seminar,predictive-app-6f4b57b64c-kwpsb,39.016,232.234,0,Running,True,seminar-lab-control-plane,
2026-07-22T17:05:17.667658+00:00,MEM-01,memory_pressure,seminar,predictive-app-6f4b57b64c-kwpsb,39.016,232.234,0,Running,True,seminar-lab-control-plane,
2026-07-22T17:05:23.266163+00:00,MEM-01,memory_pressure,seminar,predictive-app-6f4b57b64c-kwpsb,39.016,232.234,0,Running,True,seminar-lab-control-plane,
2026-07-22T17:05:29.308980+00:00,MEM-01,memory_pressure,seminar,predictive-app-6f4b57b64c-kwpsb,39.016,232.234,1,Running,False,seminar-lab-control-plane,
2026-07-22T17:05:35.511467+00:00,MEM-01,memory_pressure,seminar,,,,,,,,No matching pod metrics were returned
2026-07-22T17:05:41.975437+00:00,MEM-01,memory_pressure,seminar,,,,,,,,No matching pod metrics were returned
2026-07-22T17:05:48.703700+00:00,MEM-01,memory_pressure,seminar,predictive-app-6f4b57b64c-kwpsb,139.951,32.039,1,Running,True,seminar-lab-control-plane,
2026-07-22T17:05:55.335761+00:00,MEM-01,memory_pressure,seminar,predictive-app-6f4b57b64c-kwpsb,139.951,32.039,1,Running,True,seminar-lab-control-plane,
2026-07-22T17:06:01.896283+00:00,MEM-01,memory_pressure,seminar,predictive-app-6f4b57b64c-kwpsb,139.951,32.039,1,Running,True,seminar-lab-control-plane,
2026-07-22T17:06:08.083973+00:00,MEM-01,memory_pressure,seminar,predictive-app-6f4b57b64c-kwpsb,0.901,32.07,1,Running,True,seminar-lab-control-plane,
2026-07-22T17:06:14.368129+00:00,MEM-01,memory_pressure,seminar,predictive-app-6f4b57b64c-kwpsb,0.901,32.07,1,Running,True,seminar-lab-control-plane,
2026-07-22T17:06:20.605566+00:00,MEM-01,memory_pressure,seminar,predictive-app-6f4b57b64c-kwpsb,0.789,32.078,1,Running,True,seminar-lab-control-plane,
2026-07-22T17:06:27.073866+00:00,MEM-01,memory_pressure,seminar,predictive-app-6f4b57b64c-kwpsb,0.789,32.078,1,Running,True,seminar-lab-control-plane,
2026-07-22T17:06:33.177285+00:00,MEM-01,memory_pressure,seminar,predictive-app-6f4b57b64c-kwpsb,0.923,32.086,1,Running,True,seminar-lab-control-plane,
2026-07-22T17:06:39.561333+00:00,MEM-01,memory_pressure,seminar,predictive-app-6f4b57b64c-kwpsb,0.923,32.086,1,Running,True,seminar-lab-control-plane,
2026-07-22T17:06:45.902733+00:00,MEM-01,memory_pressure,seminar,predictive-app-6f4b57b64c-kwpsb,0.923,32.086,1,Running,True,seminar-lab-control-plane,
2026-07-22T17:06:52.039132+00:00,MEM-01,memory_pressure,seminar,predictive-app-6f4b57b64c-kwpsb,0.889,32.098,1,Running,True,seminar-lab-control-plane,
2026-07-22T17:06:58.417678+00:00,MEM-01,memory_pressure,seminar,predictive-app-6f4b57b64c-kwpsb,0.889,32.098,1,Running,True,seminar-lab-control-plane,
2026-07-22T17:07:06.067237+00:00,MEM-01,memory_pressure,seminar,predictive-app-6f4b57b64c-kwpsb,0.798,32.105,1,Running,True,seminar-lab-control-plane,
2026-07-22T17:07:12.056386+00:00,MEM-01,memory_pressure,seminar,predictive-app-6f4b57b64c-kwpsb,0.798,32.105,1,Running,True,seminar-lab-control-plane,
2026-07-22T17:07:18.037669+00:00,MEM-01,memory_pressure,seminar,predictive-app-6f4b57b64c-kwpsb,0.798,32.105,1,Running,True,seminar-lab-control-plane,
2026-07-22T17:07:23.796889+00:00,MEM-01,memory_pressure,seminar,predictive-app-6f4b57b64c-kwpsb,0.792,32.102,1,Running,True,seminar-lab-control-plane,
2026-07-22T17:07:29.389739+00:00,MEM-01,memory_pressure,seminar,predictive-app-6f4b57b64c-kwpsb,0.792,32.102,1,Running,True,seminar-lab-control-plane,
2026-07-22T17:07:35.339177+00:00,MEM-01,memory_pressure,seminar,predictive-app-6f4b57b64c-kwpsb,21.899,43.473,1,Running,True,seminar-lab-control-plane,
2026-07-22T17:07:41.110320+00:00,MEM-01,memory_pressure,seminar,predictive-app-6f4b57b64c-kwpsb,21.899,43.473,1,Running,True,seminar-lab-control-plane,
2026-07-22T17:07:46.714842+00:00,MEM-01,memory_pressure,seminar,predictive-app-6f4b57b64c-kwpsb,21.899,43.473,1,Running,True,seminar-lab-control-plane,
2026-07-22T17:07:53.449121+00:00,MEM-01,memory_pressure,seminar,predictive-app-6f4b57b64c-kwpsb,35.149,54.352,1,Running,True,seminar-lab-control-plane,
2026-07-22T17:07:59.507958+00:00,MEM-01,memory_pressure,seminar,predictive-app-6f4b57b64c-kwpsb,35.149,54.352,1,Running,True,seminar-lab-control-plane,
