timestamp_utc,experiment_id,label,namespace,pod_name,cpu_millicores,memory_mib,restart_count,phase,ready,node,collection_error
2026-07-24T12:02:23.718166+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,0.621,37.727,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:03:24.379399+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,15.913,37.996,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:04:25.093388+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,17.248,37.984,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:05:25.596143+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,15.613,38.246,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:06:26.156452+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,16.602,37.75,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:07:26.712972+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,13.819,38.488,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:08:27.282404+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,14.661,37.988,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:09:27.697212+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,13.498,37.988,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:10:28.185410+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,14.559,37.742,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:11:28.593063+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,15.571,38.238,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:12:29.082629+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,19.037,38.23,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:13:29.530134+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,14.815,37.984,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:14:29.951441+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,14.986,37.738,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:15:30.499254+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,14.159,37.742,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:16:30.943746+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,14.502,37.738,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:17:31.450780+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,15.844,38.23,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:18:32.003260+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,15.514,37.988,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:19:32.399008+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,15.388,37.742,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:20:32.836790+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,15.357,38.238,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:21:33.329064+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,14.647,37.988,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:22:33.723368+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,15.238,37.988,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:23:34.213991+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,15.565,37.988,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:24:34.618200+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,15.225,37.98,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:25:35.136740+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,15.909,37.984,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:26:35.557986+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,15.724,37.984,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:27:36.105435+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,14.552,37.984,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:28:36.515162+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,14.884,37.988,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:29:36.919774+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,15.759,37.742,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:30:37.398827+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,14.491,37.992,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:31:37.820290+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,13.961,37.988,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:32:38.306048+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,14.738,37.746,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:33:38.714268+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,16.015,37.996,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:34:39.287536+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,14.289,37.738,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:35:39.687148+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,15.304,37.984,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:36:40.195581+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,13.633,37.738,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:37:40.616877+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,14.738,37.742,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:38:41.103695+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,14.979,37.992,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:39:41.502027+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,14.306,37.984,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:40:41.889580+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,14.861,37.742,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:41:42.393031+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,14.176,37.984,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:42:42.871113+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,15.106,38.23,5,Running,True,seminar-lab-control-plane,
2026-07-24T12:43:43.384577+00:00,TS-HB-02,healthy,seminar,predictive-app-788cd796db-kg6k9,16.398,38.242,5,Running,True,seminar-lab-control-plane,
